"identificador";"nombre_servicio";"tipo_servicio";"distrito_asignado";"latitud";"longitud"
"PA687";"Conca - Pérez Galdós (555)";"Parada EMT";"EXTRAMURS";39,4637744698693;-0,388570740706095
"PA688";"Sant Vicent Màrtir - Dolores Alcaide (575)";"Parada EMT";"JESUS";39,4558704606073;-0,384074137219023
"PA689";"Peris i Valero - Ausiàs March (596)";"Parada EMT";"L'EIXAMPLE";39,457192961983;-0,374775965741098
"PA690";"Peris i Valero - Bisbe Jaume Pérez (599)";"Parada EMT";"L'EIXAMPLE";39,4601690062874;-0,367703752663414
"PA691";"Malilla (parell) - Illa Cabrera (611)";"Parada EMT";"JESUS";39,4488484778707;-0,379702198680843
"PA692";"Sapadors - Dos d'Abril (644)";"Parada EMT";"L'EIXAMPLE";39,4573638383987;-0,367982639082357
"PA693";"Humanista Mariner - Beat Nicolau Factor (550)";"Parada EMT";"PATRAIX";39,4617392955378;-0,392713598483171
"PA694";"Pérez Galdós - Calixt III (441)";"Parada EMT";"EXTRAMURS";39,4696215727431;-0,39176355416355
"PA695";"Brasil - Francisco Moreno Usedo (474)";"Parada EMT";"L'OLIVERETA";39,4714748000734;-0,397484687725692
"PA696";"La Fontsanta (500)";"Parada EMT";"L'OLIVERETA";39,4657442819363;-0,409652622780185
"PA697";"Cid - Josep Maestre (506)";"Parada EMT";"L'OLIVERETA";39,4689652737044;-0,402520484817892
"PA698";"Mercat de Campanar (368)";"Parada EMT";"L'OLIVERETA";39,4777758015974;-0,394769558667324
"PA699";"Corts Valencianes - Davant Esc. Prof. Sant Josep (375)";"Parada EMT";"CAMPANAR";39,4869896409061;-0,396419927513434
"PA700";"Pérez Galdós - Olimpia Arozena Torres (427)";"Parada EMT";"EXTRAMURS";39,4700610323412;-0,392451654301903
"PA701";"Pare Viñas - Reig Genovés (198)";"Parada EMT";"RASCANYA";39,4921700152903;-0,371618894475216
"PA702";"Port - Saragossa (1615)";"Parada EMT";"EL PLA DEL REAL";39,4679469775955;-0,360000176543926
"PA703";"Hospital General (1268)";"Parada EMT";"L'OLIVERETA";39,4686432821228;-0,406562441322047
"PA704";"Mestre Rodrigo - Marqués de Sant Joan (1295)";"Parada EMT";"L'OLIVERETA";39,4775290538004;-0,397308973719334
"PA705";"Florista - Carrasqueta (1331)";"Parada EMT";"BENICALAP";39,4940494042044;-0,396208821097326
"PA706";"Germans Maristes (imparell) - Fonteta Sant Lluís (1141)";"Parada EMT";"QUATRE CARRERES";39,4516238620268;-0,367827968924694
"PA707";"Isabel de Villena - Font d'en Carrós (1163)";"Parada EMT";"ALGIROS";39,4811581838083;-0,325800351526204
"PA708";"Tres Creus - Segona República Espanyola (1175)";"Parada EMT";"PATRAIX";39,4586289177038;-0,402776519241744
"PA709";"França-Albereda (1538)";"Parada EMT";"CAMINS AL GRAU";39,4600518215262;-0,352146657290638
"PA710";"Cadis - dels Centelles (718)";"Parada EMT";"L'EIXAMPLE";39,4592662745097;-0,37180672861869
"PA711";"Tres Forques (imparell) - Arxiduc Carles (531)";"Parada EMT";"PATRAIX";39,4637962038548;-0,396888496609976
"PA712";"Trànsits (958)";"Parada EMT";"BENICALAP";39,489341663874;-0,38676447054061
"PA713";"Estació del Nord - Guillem de Castro (1520)";"Parada EMT";"EXTRAMURS";39,4685158459059;-0,380278249279478
"PA714";"Vall de la Ballestera (parell) - Mestre Rodrigo (415)";"Parada EMT";"CAMPANAR";39,4793215955272;-0,397938691709507
"PA715";"Malva-rosa - Cavite (18)";"Parada EMT";"ALGIROS";39,4830993183665;-0,326565747283596
"PA716";"Palau de l'Exposició (1218)";"Parada EMT";"EL PLA DEL REAL";39,473611460491;-0,362097963655126
"PA717";"Malilla (imparell) - Illa Cabrera (1464)";"Parada EMT";"JESUS";39,4493608873479;-0,379293676534616
"PA718";"Tres Creus - Dr. Pérez Feliu (1176)";"Parada EMT";"PATRAIX";39,460600830267;-0,403994744263582
"PA719";"Punta al Mar (parell) - Canal (1375)";"Parada EMT";"POBLATS MARITIMS";39,4452900011123;-0,338268205182149
"PA720";"Malilla (parell) - Bernat Descoll (1091)";"Parada EMT";"JESUS";39,4504876932916;-0,379312852800632
"PA721";"Mestre Rodrigo (Imparell) - la Safor (1659)";"Parada EMT";"CAMPANAR";39,4869640191535;-0,404582635195646
"PA722";"Jacinto Benavente - Palau de la Música (1764)";"Parada EMT";"L'EIXAMPLE";39,4668377524583;-0,362558417061868
"PA723";"Lluís Peixó - Tarongers (1753)";"Parada EMT";"ALGIROS";39,4752741493103;-0,333738865855545
"PA724";"la Murta (imparell) - Cementeri (1769)";"Parada EMT";"QUATRE CARRERES";39,4250776676167;-0,378032953251873
"PA725";"la Murta (parell) - Assagador la Torre (1771)";"Parada EMT";"QUATRE CARRERES";39,4269579760381;-0,377005130071704
"PA726";"Duc de Mandas - Alfahuir (1843)";"Parada EMT";"RASCANYA";39,4912431388605;-0,365960174752835
"PA727";"Sants Just i Pastor - Humanista Furió (135)";"Parada EMT";"CAMINS AL GRAU";39,4689682527441;-0,345229046184257
"PA728";"Cardenal Benlloch (parell) - Port (150)";"Parada EMT";"EL PLA DEL REAL";39,4675271349638;-0,356097017442608
"PA729";"Conselleria d'Educació (1265)";"Parada EMT";"BENICALAP";39,4837259151173;-0,391946766440554
"PA730";"Corts Valencianes - Constitució (1720)";"Parada EMT";"RASCANYA";39,5087990514685;-0,365300313095827
"PA731";"Comissaria Policia - Marítim (1613)";"Parada EMT";"POBLATS MARITIMS";39,4629042117092;-0,3284097712576
"PA732";"Hernández Lázaro - Vall de la Ballestera (1652)";"Parada EMT";"CAMPANAR";39,4789313514608;-0,403201603031993
"PA733";"Reina - Vicent Gallart (1673)";"Parada EMT";"POBLATS MARITIMS";39,4656098056873;-0,329133261366007
"PA734";"Pérez Galdós - Heroi Romeu (1692)";"Parada EMT";"EXTRAMURS";39,4673957017127;-0,390179359596015
"PA735";"Torrefiel (2085)";"Parada EMT";"RASCANYA";39,4985282057675;-0,377152511252163
"PA736";"Mare Nostrum - Illa de Tabarca (2111)";"Parada EMT";"ALGIROS";39,4854615030635;-0,32614259544418
"PA737";"Constitució - Coronel Montesinos (1862)";"Parada EMT";"RASCANYA";39,4932862995759;-0,373365779155738
"PA738";"Argenter Suárez - Miraculosa (1816)";"Parada EMT";"LA SAIDIA";39,4852690131568;-0,372874655135706
"PA739";"Joan XXIII (imparell) - Félix del Río (1826)";"Parada EMT";"LA SAIDIA";39,4905307665701;-0,382403361667108
"PA740";"Pere Cabanes - Camí Montcada (1846)";"Parada EMT";"BENICALAP";39,493620149931;-0,381563847338387
"PA741";"Castellonet - Joan XXIII (1847)";"Parada EMT";"BENICALAP";39,493219716271;-0,383564526993556
"PA742";"Poliesportiu Natzaret - Pont de les Drassanes (1919)";"Parada EMT";"POBLATS MARITIMS";39,4518571315259;-0,332064564038479
"PA743";"Alfahuir - Arquitecte Tolsà (1991)";"Parada EMT";"RASCANYA";39,4906568877759;-0,364319944498546
"PA744";"Fonteta de Sant Lluís (1940)";"Parada EMT";"QUATRE CARRERES";39,441835786404;-0,368757077417289
"PA745";"Pintor Maella - Illes Canàries (1958)";"Parada EMT";"CAMINS AL GRAU";39,4634747860323;-0,346328069987062
"PA746";"Carcaixent - Giorgeta (1784)";"Parada EMT";"EXTRAMURS";39,4607135741371;-0,386196955556167
"PA747";"Equador - Salvador Tuset (1832)";"Parada EMT";"BENICALAP";39,4959670619938;-0,392857042200251
"PA748";"Centre de Salut Assutzena (1833)";"Parada EMT";"BENICALAP";39,4940671139247;-0,390771543643842
"PA749";"Casa de la Caritat (1850)";"Parada EMT";"BENICALAP";39,4942612940959;-0,390845974252591
"PA750";"Sant Isidre (1936)";"Parada EMT";"PATRAIX";39,4512131385332;-0,402689534924213
"PA751";"Hospital la Fe (1964)";"Parada EMT";"JESUS";39,4454530595377;-0,377274918775438
"PA752";"IES La Patacona (2247)";"Parada EMT";"ALGIROS";39,4931448599957;-0,325332206427305
"PA753";"Colón - Porta de la Mar (2258)";"Parada EMT";"CIUTAT VELLA";39,4714672440604;-0,369197122008512
"PA754";"Xàtiva (2277)";"Parada EMT";"EXTRAMURS";39,4678832649086;-0,378030019098909
"PA755";"Parc Central (2078)";"Parada EMT";"L'EIXAMPLE";39,4582505281586;-0,377000136359979
"PA756";"Andreu Alfaro - Louis Braille (2303)";"Parada EMT";"BENICALAP";39,4975125071294;-0,394939847437059
"PA757";"Institut Lluís Vives (2313)";"Parada EMT";"CIUTAT VELLA";39,4686304800658;-0,377100545239265
"PA758";"Democràcia - Velázquez (2305)";"Parada EMT";"L'OLIVERETA";39,4734375592219;-0,400440537941855
"PA759";"Actor Antonio Ferrandis (parell) - En Corts (2237)";"Parada EMT";"QUATRE CARRERES";39,4488487357999;-0,362639134133499
"PA760";"Felipe Valls - Lluís Cano (397)";"Parada EMT";"POBLATS DE L'OEST";39,5014278983764;-0,419123774275559
"PA761";"Tavernes Blanques (948)";"Parada EMT";"RASCANYA";39,5068784141963;-0,365494100355722
"PA762";"Benimàmet (384)";"Parada EMT";"POBLATS DE L'OEST";39,501456205746;-0,418754805722707
"PA763";"Amèrica - Marqués del Túria (777)";"Parada EMT";"EL PLA DEL REAL";39,4695269961732;-0,364879031568444
"PA764";"Sant Doménec Savio - Mestre Marçal (272)";"Parada EMT";"RASCANYA";39,493479105978;-0,374533724875865
"PA765";"Actor Antonio Ferrandis - Centre Comercial (2242)";"Parada EMT";"QUATRE CARRERES";39,4526365883194;-0,352843975019024
"PA766";"Barraques del Figuero (parell) - Llauradors (2046)";"Parada EMT";"POBLATS MARITIMS";39,4505692365623;-0,340462368650224
"PA767";"Barraques del Figuero (imparell) - Llauradors (2049)";"Parada EMT";"POBLATS MARITIMS";39,4507303865682;-0,340384467648738
"PA768";"Amado Granell Mesado (imparell) - Arabista Ambrosio Huici (2298)";"Parada EMT";"L'EIXAMPLE";39,455595194524;-0,362376050023264
"PA769";"Moncada - Alfara (2105)";"Parada EMT";"POBLATS DEL NORD";39,5427829792196;-0,387770970226668
"PA770";"Sant Vicent Màrtir - Joaquín Navarro (576)";"Parada EMT";"JESUS";39,4527911504647;-0,384697693801852
"PA771";"Sant Vicent Màrtir (parell) - Arquebisbe Olaechea (579)";"Parada EMT";"JESUS";39,443686601839;-0,387533408386307
"PA772";"Real de Madrid (parell) - Eduardo Dato (583)";"Parada EMT";"JESUS";39,429929164492;-0,392912081101602
"PA773";"Accés Cementeri (1474)";"Parada EMT";"JESUS";39,4457785923486;-0,396916117825098
"PA774";"Tarongers - Facultat de Magisteri (1489)";"Parada EMT";"ALGIROS";39,4801071613891;-0,347228853313095
"PA775";"Tarongers - Junt Entrada Universitats (1490)";"Parada EMT";"ALGIROS";39,4808227793917;-0,347540986972319
"PA776";"Blasco Ibáñez - Gascó Oliag (157)";"Parada EMT";"EL PLA DEL REAL";39,4773208170461;-0,35752243135075
"PA777";"Facultat de Psicologia (158)";"Parada EMT";"EL PLA DEL REAL";39,4780706067813;-0,3600467797366
"PA778";"Alcalde Reig - Pont del Regne (1663)";"Parada EMT";"L'EIXAMPLE";39,4618072936442;-0,360132570680869
"PA779";"Menorca -  Centre Comercial (1759)";"Parada EMT";"CAMINS AL GRAU";39,4574289259436;-0,345891153851769
"PA780";"Major de Natzaret - Castell de Pop (1980)";"Parada EMT";"POBLATS MARITIMS";39,4485387362948;-0,334608860712529
"PA781";"Cid (via servici) - Alejandro Volta (2004)";"Parada EMT";"L'OLIVERETA";39,4691476452124;-0,414760022748252
"PA782";"Actor Antonio Ferrandis (parell) - Amado Granell Mesado (2236)";"Parada EMT";"QUATRE CARRERES";39,4508671150139;-0,358131490259113
"PA783";"Mercat de Benimàmet (2161)";"Parada EMT";"POBLATS DE L'OEST";39,4990924659221;-0,417785120061377
"PA784";"Gavines - Entrada Paridera (2182)";"Parada EMT";"POBLATS DEL SUD";39,2916893378948;-0,285815046094782
"PA785";"Estadi de Mestalla  (2213)";"Parada EMT";"EL PLA DEL REAL";39,475384095004;-0,356501299464181
"PA786";"Parc de Capçalera (2093)";"Parada EMT";"L'OLIVERETA";39,4749466172924;-0,404597908778173
"PA787";"Burjassot - Marxalenes (2160)";"Parada EMT";"BENICALAP";39,4863700186087;-0,38681348512955
"PA788";"Cementeri El Palmar (2170)";"Parada EMT";"POBLATS DEL SUD";39,3214406734698;-0,317918248228064
"PA789";"Càmping la Devesa (2195)";"Parada EMT";"POBLATS DEL SUD";39,3232384739417;-0,309458582708537
"PA790";"Centre Salut Alfahuir (1989)";"Parada EMT";"RASCANYA";39,4930318463486;-0,359361825008392
"PA791";"Mossén Miguel Tarin (imparell) - Miquel Agraït (382)";"Parada EMT";"POBLATS DE L'OEST";39,4987609246852;-0,416348549555805
"PA792";"Torres de Quart (793)";"Parada EMT";"CIUTAT VELLA";39,4750142043883;-0,383948311248763
"PA793";"Forn d'Alcedo (585)";"Parada EMT";"QUATRE CARRERES";39,4323424220663;-0,376405222117844
"PA794";"Albereda (1020)";"Parada EMT";"EL PLA DEL REAL";39,4740041569876;-0,364841098606637
"PA795";"Primat Reig - Dr. Gómez Ferrer (1694)";"Parada EMT";"BENIMACLET";39,4818122310632;-0,360317091981281
"PA796";"Joan XXIII - Federico Alcacer Aguilar (1825)";"Parada EMT";"BENICALAP";39,4950216623984;-0,384097531433863
"PA797";"Pintor Maella - Luis Bolinches Compañ (1954)";"Parada EMT";"CAMINS AL GRAU";39,4575661643134;-0,348178882878407
"PA798";"Tres Creus - Music Ayllón (2009)";"Parada EMT";"L'OLIVERETA";39,4669656231904;-0,405601174476516
"PA799";"Càmping València Saler (2201)";"Parada EMT";"POBLATS DEL SUD";39,3881582626414;-0,33150693069695
"PA800";"Càmping València Saler (2164)";"Parada EMT";"POBLATS DEL SUD";39,3880824705613;-0,33168118980041
"PA801";"Porta de la Mar (2250)";"Parada EMT";"EL PLA DEL REAL";39,4716747290125;-0,367746388686345
"PA802";"Escultor Salzillo - Lluís Fenollet (2325)";"Parada EMT";"L'OLIVERETA";39,4658156890029;-0,409122114872714
"PA803";"Passeig Marítim - Pescadors (2342)";"Parada EMT";"ALGIROS";39,4704818671407;-0,324631566699906
"PA804";"Blasco Ibáñez - Dr. Manuel Candela (116)";"Parada EMT";"ALGIROS";39,4740450293758;-0,348583133507989
"PA805";"Amistat (140)";"Parada EMT";"CAMINS AL GRAU";39,4697860662038;-0,349070352422664
"PA806";"Blasco Ibáñez - Suècia (168)";"Parada EMT";"EL PLA DEL REAL";39,4761613650258;-0,356929953466587
"PA807";"Mercat de Colón (1805)";"Parada EMT";"L'EIXAMPLE";39,4692622038921;-0,367812830864232
"PA808";"Gavines (imparell) - Platja (2192)";"Parada EMT";"POBLATS DEL SUD";39,2976232889845;-0,289152354941419
"PA809";"Gavines - Bitàcora (2187)";"Parada EMT";"POBLATS DEL SUD";39,2817969026943;-0,279952715162106
"PA810";"Gavines - Entrada a la Baixada del Pantà (2185)";"Parada EMT";"POBLATS DEL SUD";39,2817894779483;-0,280126847139257
"PA811";"Oltà - Joaquín Benlloch (2273)";"Parada EMT";"JESUS";39,4525467913603;-0,376667512158274
"PA812";"Campament - Felipe Valls (385)";"Parada EMT";"POBLATS DE L'OEST";39,5026391393277;-0,420339797214948
"PA813";"Alginet - Algemesí (389)";"Parada EMT";"POBLATS DE L'OEST";39,5071592892177;-0,429120708182496
"PA814";"Parc de l'Oest (508)";"Parada EMT";"L'OLIVERETA";39,4679386051274;-0,395633081454301
"PA815";"Mercat de Jesús (548)";"Parada EMT";"EXTRAMURS";39,4602407830028;-0,388743434572595
"PA816";"Torres dels Serrans (771)";"Parada EMT";"CIUTAT VELLA";39,4790937652779;-0,375251024448177
"PA817";"la Plata - Poeta Miguel Hernández (892)";"Parada EMT";"L'EIXAMPLE";39,4554623664637;-0,365723608973667
"PA818";"Camí de les Vaques (parell) -  (912)";"Parada EMT";"QUATRE CARRERES";39,4234203176848;-0,370490966209295
"PA819";"Llotja - Mercat Central (2220)";"Parada EMT";"CIUTAT VELLA";39,4720855238711;-0,37686260322334
"PA820";"Filipines - Gibraltar (2127)";"Parada EMT";"L'EIXAMPLE";39,4607583215138;-0,378820596437622
"PA821";"el Tremolar - Cases Grill (935)";"Parada EMT";"QUATRE CARRERES";39,4232967996487;-0,359511019013634
"PA822";"Cases de Bàrcena II - (950)";"Parada EMT";"RASCANYA";39,5205617038067;-0,358622086223641
"PA823";"Ramón Asensio - Guàrdia Civil (967)";"Parada EMT";"BENIMACLET";39,4817743413519;-0,359174465748355
"PA824";"Tres Creus - Llombai (1307)";"Parada EMT";"L'OLIVERETA";39,4643976750871;-0,405260805474153
"PA825";"Na Jordana (1305)";"Parada EMT";"LA SAIDIA";39,4810751679881;-0,380981061395325
"PA826";"Amado Granell Mesado (parell) - la Plata (2292)";"Parada EMT";"L'EIXAMPLE";39,4571534607488;-0,363860929703273
"PA827";"Amado Granell Mesado (parell) - Arabista Ambrosio Huici (2293)";"Parada EMT";"L'EIXAMPLE";39,4555282064395;-0,362674635049524
"PA828";"Estació Joaquín Sorolla (2284)";"Parada EMT";"EXTRAMURS";39,460830086686;-0,381584272655728
"PA829";"Nou d'Octubre (2099)";"Parada EMT";"L'OLIVERETA";39,4698751574799;-0,406090459447312
"PA830";"Museu de Belles Arts (338)";"Parada EMT";"CIUTAT VELLA";39,4790565272059;-0,371287336867856
"PA831";"Crist del Refugi - Davant Sant Agustí (1030)";"Parada EMT";"QUATRE CARRERES";39,4244861336324;-0,363944337412559
"PA832";"Orriols - Sant Miquel dels Reis (1229)";"Parada EMT";"RASCANYA";39,4969300135804;-0,368873812622869
"PA833";"Palmaret - Montcada (1329)";"Parada EMT";"POBLATS DEL NORD";39,5176982816745;-0,386332302091544
"PA834";"Dr. Tomàs Sala (parell) - Sant Vicent Màrtir (1441)";"Parada EMT";"JESUS";39,4463937783378;-0,387226046491433
"PA835";"França-Vicente Beltrán (1534)";"Parada EMT";"CAMINS AL GRAU";39,4600923512547;-0,350093683179219
"PA836";"Menorca - Balears (1541)";"Parada EMT";"CAMINS AL GRAU";39,4590346945901;-0,342799902877657
"PA837";"La Malva-rosa - Gran Canària (1546)";"Parada EMT";"ALGIROS";39,4835019257878;-0,328802411580197
"PA838";"Campanar - Dr. Nicasi Benlloch (319)";"Parada EMT";"BENICALAP";39,4881180419992;-0,389585918095104
"PA839";"Sagunt - Pare Urbà (323)";"Parada EMT";"LA SAIDIA";39,488828294045;-0,375014656889162
"PA840";"Constitució - Xest (326)";"Parada EMT";"LA SAIDIA";39,4893127358083;-0,375997607346992
"PA841";"Burjassot - Màlaga (330)";"Parada EMT";"LA SAIDIA";39,4838126891583;-0,383178061707212
"PA842";"Dr. Nicasi Benlloch - Alcubles (353)";"Parada EMT";"BENICALAP";39,4872368229208;-0,388599753066251
"PA843";"Pérez Galdós - Torres Torres (426)";"Parada EMT";"EXTRAMURS";39,4719959004385;-0,39366758761752
"PA844";"Font d'en Corts (parell) - Roig de lagarda (658)";"Parada EMT";"QUATRE CARRERES";39,4455925502334;-0,35825738921842
"PA845";"el Tremolar - Crist del Refugi (663)";"Parada EMT";"QUATRE CARRERES";39,4236218695045;-0,361143761101924
"PA846";"Ribàs (parell) - Ador (669)";"Parada EMT";"QUATRE CARRERES";39,4323393965856;-0,360760834940107
"PA847";"Font d'en Corts (imparell) - Roig de lagarda (673)";"Parada EMT";"QUATRE CARRERES";39,4456698987086;-0,358223650331272
"PA848";"Marqués de Sant Joan - Campanar (1296)";"Parada EMT";"CAMPANAR";39,4786677144429;-0,39516157110317
"PA849";"Mercat de Torrefiel (1128)";"Parada EMT";"RASCANYA";39,4979393927257;-0,376233981463408
"PA850";"Pere Patrici Mey - Felip Rinaldi (1130)";"Parada EMT";"LA SAIDIA";39,4925156261001;-0,377088557074033
"PA851";"Tírig - Guàrdia Civil (1032)";"Parada EMT";"BENIMACLET";39,4822289743096;-0,359115664246459
"PA852";"Aragó - Finlàndia (1035)";"Parada EMT";"EL PLA DEL REAL";39,4708262315729;-0,358644891942609
"PA853";"Plaça d'Espanya (1041)";"Parada EMT";"EXTRAMURS";39,466015507662;-0,382265317338038
"PA854";"Aragó - Xile (1085)";"Parada EMT";"EL PLA DEL REAL";39,4701728820574;-0,358289505035946
"PA855";"Ramon Llull - Bernat Fenollar (1096)";"Parada EMT";"ALGIROS";39,476993993871;-0,346259170560546
"PA856";"Dr. Manuel Candela (parell) - Port (1110)";"Parada EMT";"CAMINS AL GRAU";39,4659712682213;-0,350947257714959
"PA857";"Uruguai - Misser Rabassa (972)";"Parada EMT";"JESUS";39,456923357109;-0,387065272856204
"PA858";"Jesús - Pare Jofré (814)";"Parada EMT";"EXTRAMURS";39,468172294857;-0,381809697557508
"PA859";"Amadeu de Savoia - Suècia (869)";"Parada EMT";"EL PLA DEL REAL";39,4730307472317;-0,359491509815233
"PA860";"La Bene (795)";"Parada EMT";"CIUTAT VELLA";39,4778409194604;-0,383694072150562
"PA861";"Vall de la Ballestera - Pius XII (833)";"Parada EMT";"CAMPANAR";39,4811556382735;-0,393666812130752
"PA862";"Clariano - Albalat dels Tarongers (868)";"Parada EMT";"ALGIROS";39,4778258640117;-0,351271541250276
"PA863";"Plaça de Cánovas (712)";"Parada EMT";"L'EIXAMPLE";39,4681453547292;-0,365597822724352
"PA864";"Conca - Mossén Fenollar (554)";"Parada EMT";"EXTRAMURS";39,4617279886545;-0,390308898646541
"PA865";"Sant Vicent Màrtir - Fernández de Mesa (594)";"Parada EMT";"JESUS";39,451336717129;-0,384786460658329
"PA866";"Maties Perelló - Mestre Aguilar (604)";"Parada EMT";"L'EIXAMPLE";39,4609245499893;-0,369335141782299
"PA867";"Ausiàs March - Algímia d'Alfara (638)";"Parada EMT";"QUATRE CARRERES";39,4516065501464;-0,371655235340067
"PA868";"Arxiduc Carles - Enguera (510)";"Parada EMT";"L'OLIVERETA";39,4650835126581;-0,394917684178584
"PA869";"Arxiduc Carles - Puebla de Valverde (539)";"Parada EMT";"PATRAIX";39,4595090446002;-0,401147514675273
"PA870";"Sagunt - Don Bosco (324)";"Parada EMT";"RASCANYA";39,4915759193542;-0,373954328454585
"PA871";"Blasco Ibáñez - Rectorat (164)";"Parada EMT";"EL PLA DEL REAL";39,4790674244533;-0,365093524609916
"PA872";"Camí de Montcada (parell) - Alqueria Senent (291)";"Parada EMT";"POBLATS DEL NORD";39,5215682596071;-0,386469203842197
"PA873";"Ferran el Catòlic - Juan de Mena (694)";"Parada EMT";"EXTRAMURS";39,4723219239129;-0,386131870326989
"PA874";"Prefectura superior de Policia (704)";"Parada EMT";"EXTRAMURS";39,4684637901768;-0,38401019655263
"PA875";"Marqués del Túria - Joaquín Costa (711)";"Parada EMT";"L'EIXAMPLE";39,4673291915889;-0,367448269787311
"PA876";"Conca - Alzira (745)";"Parada EMT";"EXTRAMURS";39,4683161351861;-0,384772278226566
"PA877";"Aiora - Xiva (759)";"Parada EMT";"EXTRAMURS";39,4664476861419;-0,39197801334356
"PA878";"Sant Francesc de Borja - Jesús (761)";"Parada EMT";"EXTRAMURS";39,4660025171352;-0,385132121598057
"PA879";"Sapadors (643)";"Parada EMT";"L'EIXAMPLE";39,4556146449637;-0,366847191560872
"PA880";"Primat Reig - Sant Vicent de Paül (197)";"Parada EMT";"LA SAIDIA";39,4901410616089;-0,371046675153317
"PA881";"Cardenal Benlloch - Ernest Ferrer (226)";"Parada EMT";"EL PLA DEL REAL";39,4720490717833;-0,354259717004768
"PA882";"Camí de Montcada - Ctra. Daniel (301)";"Parada EMT";"BENICALAP";39,5064397788096;-0,384106125332237
"PA883";"Tres Creus - Prínceps de Mònaco (1435)";"Parada EMT";"L'OLIVERETA";39,4646583045945;-0,406279204419631
"PA884";"Centre de Salut Serreria (1386)";"Parada EMT";"CAMINS AL GRAU";39,4681228691792;-0,335099673722664
"PA885";"Cardenal Benlloch -La  Pobla de Farnals (1677)";"Parada EMT";"EL PLA DEL REAL";39,4699427305091;-0,354919343755583
"PA886";"Joan Verdeguer - Isaac Peral (1592)";"Parada EMT";"CAMINS AL GRAU";39,4590483747636;-0,339331109278137
"PA887";"Menorca - Eivissa (1630)";"Parada EMT";"CAMINS AL GRAU";39,4604294405022;-0,340554602160944
"PA888";"Primat Reig - Motilla del Palancar (1681)";"Parada EMT";"LA SAIDIA";39,488755876198;-0,3692472496843
"PA889";"Pérez Galdós - Martínez Aloy (1691)";"Parada EMT";"EXTRAMURS";39,4633912513044;-0,387351003427194
"PA890";"Serradora - Sants Just i Pastor (1756)";"Parada EMT";"CAMINS AL GRAU";39,4662962226769;-0,33541564737898
"PA891";"la Murta (imparell) - Assagador la Torre (1770)";"Parada EMT";"QUATRE CARRERES";39,4269146114048;-0,376871121422397
"PA892";"Centre de Salut Arquitecto Tolsà (1844)";"Parada EMT";"RASCANYA";39,4929383747093;-0,368276200223299
"PA893";"Catalunya - Guardia Civil (1902)";"Parada EMT";"BENIMACLET";39,4796983504465;-0,354269786759145
"PA894";"Tarongers - Aparcament (1898)";"Parada EMT";"ALGIROS";39,476929742796;-0,335932019686215
"PA895";"Gaspar Aguilar (parell) - Dr. Tomas Sala (1929)";"Parada EMT";"JESUS";39,4504237046999;-0,394520802214813
"PA896";"Gaspar Aguilar - Costa i Borràs (1932)";"Parada EMT";"JESUS";39,4558712537654;-0,390608845309377
"PA897";"Blanqueria - Pare d' Òrfens (1959)";"Parada EMT";"LA SAIDIA";39,4803751051985;-0,37775903147751
"PA898";"General Avilés - Miguel Servet (imparell) (1828)";"Parada EMT";"BENICALAP";39,4871834077876;-0,392637862053651
"PA899";"Constitució - Reig Genovés (1861)";"Parada EMT";"RASCANYA";39,493271065029;-0,373158527096489
"PA900";"Fires(imparell) - Cementeri (1714)";"Parada EMT";"POBLATS DE L'OEST";39,5056182904196;-0,424637798532716
"PA901";"la Plata - Músic Òscar Esplá (1646)";"Parada EMT";"L'EIXAMPLE";39,4567833653622;-0,36274210291427
"PA902";"Pinedo (1706)";"Parada EMT";"QUATRE CARRERES";39,4194951565236;-0,335974058853352
"PA903";"Trànsits (1693)";"Parada EMT";"BENICALAP";39,4890217495256;-0,387211404587407
"PA904";"Albereda - Palau de la Música (1743)";"Parada EMT";"L'EIXAMPLE";39,4652596814074;-0,359467835855662
"PA905";"Jardí de Monforte (163)";"Parada EMT";"EL PLA DEL REAL";39,4787608070028;-0,365729110535429
"PA906";"Port - Joan Josep Sister (1624)";"Parada EMT";"POBLATS MARITIMS";39,4599910545525;-0,333232738711557
"PA907";"Parc de Benicalap (314)";"Parada EMT";"BENICALAP";39,4957989505618;-0,396287726414639
"PA908";"Mediterrània - Reina (1243)";"Parada EMT";"ALGIROS";39,467796198514;-0,329061915179803
"PA909";"Monestir de Poblet - Centre Comercial (1272)";"Parada EMT";"CAMPANAR";39,4850414887964;-0,396103608912331
"PA910";"Pintor Jacomart - Alcanyís (1280)";"Parada EMT";"BENICALAP";39,4958890653116;-0,379947390979923
"PA911";"França-Pintor Maella (1539)";"Parada EMT";"CAMINS AL GRAU";39,4593131151159;-0,348837372815323
"PA912";"la Malva-rosa - Mendizábal (20)";"Parada EMT";"ALGIROS";39,4839281254348;-0,327856858892672
"PA913";"la Malva-rosa - Fuerteventura (1518)";"Parada EMT";"ALGIROS";39,4811027190674;-0,328145840036489
"PA914";"Eduard Boscà - Passeig de l¿Albereda (230)";"Parada EMT";"CAMINS AL GRAU";39,4646311317782;-0,357835277981712
"PA915";"Jaime Beltrán - Misser Rabassa (961)";"Parada EMT";"JESUS";39,4566050626053;-0,387952034264039
"PA916";"Dr. Tomàs Sala - Carters (1443)";"Parada EMT";"JESUS";39,4476663861491;-0,390555310592541
"PA917";"Regne de València - Ciscar (1042)";"Parada EMT";"L'EIXAMPLE";39,4628534376473;-0,363133693919284
