Tipus / Tipo;objectid;st_length(shape);geo_shape;geo_point_2d
1;36602;216.78788909717179;"{""coordinates"": [[-0.37516490804702346, 39.481474478410576], [-0.3750150131603849, 39.48175834731663], [-0.37488132279040276, 39.48170247718067], [-0.37482542435250504, 39.48152334859465], [-0.3747262407088594, 39.48138482120672], [-0.37427982022082223, 39.481108654044405], [-0.37414068697806024, 39.481071954187904], [-0.37362701027720435, 39.48076445376849], [-0.3736258076769252, 39.48076375813622], [-0.3736245783712009, 39.48076309253018], [-0.37362331996921605, 39.48076245869814], [-0.3736220371509637, 39.48076185584495], [-0.3736207298486846, 39.480761285770846], [-0.37361939922392723, 39.480760748502114], [-0.3736180464043105, 39.48076024496508], [-0.37361667371291907, 39.48075977521226], [-0.3736152822435173, 39.48075934107012], [-0.37361387438692095, 39.48075894079095], [-0.3736124489138357, 39.48075857614874], [-0.3735511991569096, 39.48074375518298], [-0.37354977945827117, 39.480743391571366], [-0.3735483749853604, 39.48074299407053], [-0.37354698812899895, 39.480742560932704], [-0.37354562117836715, 39.48074209311059], [-0.3735442729041711, 39.48074159237805], [-0.3735429468248942, 39.48074105791382], [-0.3735416429066505, 39.48074049061799], [-0.37354036347250563, 39.48073989054302], [-0.3734816602690935, 39.480711370691374]], ""type"": ""LineString""}";39.48124446091171, -0.37441605247004034
1;36605;226.90774669317446;"{""coordinates"": [[-0.4049740006955635, 39.470668053758175], [-0.40527390950932773, 39.472202271419974], [-0.4051586132722358, 39.47243387901983], [-0.40518747718009085, 39.4726762017055]], ""type"": ""LineString""}";39.47167800554697, -0.40514131275788173
1;36607;272.0333740467298;"{""coordinates"": [[-0.3945437524617082, 39.441703789790076], [-0.39468783929991524, 39.441719688638784], [-0.3948384990050076, 39.44174696056497], [-0.39552701774682447, 39.44197987134415], [-0.39574135834269186, 39.442086739762495], [-0.3959217474171322, 39.4421711529216], [-0.39611419577932466, 39.44226499076029], [-0.39628472080230265, 39.44235203909632], [-0.39648085467501243, 39.44246888644012], [-0.39662006755482987, 39.44254434121631], [-0.39698086513973263, 39.44275875343247], [-0.39705818459977293, 39.442807307599544], [-0.3972547702212349, 39.442913561244715]], ""type"": ""LineString""}";39.44222361751409, -0.3959327358891326
4;36621;53.839604861724226;"{""coordinates"": [[-0.36509403743798186, 39.47088250928028], [-0.36509355522699793, 39.47088195061291], [-0.364721090436027, 39.47049327937258]], ""type"": ""LineString""}";39.470687881426336, -0.3649075781192072
4;36626;2.8920685970426083;"{""coordinates"": [[-0.3804461529574308, 39.482685709860554], [-0.38047960956943067, 39.482683244333465]], ""type"": ""LineString""}";39.48268447709701, -0.38046288126343075
4;36627;86.65219513601376;"{""coordinates"": [[-0.38047960956943067, 39.482683244333465], [-0.3805491563327374, 39.48267811766759], [-0.38056628708603013, 39.48267714260492], [-0.3809605730636819, 39.48264385083934], [-0.38097978587882814, 39.48264210284273], [-0.38099908045088504, 39.482638176558794], [-0.38146446585533517, 39.482535164739225]], ""type"": ""LineString""}";39.4826262090503, -0.3809745842200471
4;36628;131.32627163961627;"{""coordinates"": [[-0.4017288064120013, 39.47393058588684], [-0.4020817788760028, 39.47501025029135], [-0.4020922707526162, 39.47503570865759], [-0.40209045466430043, 39.475060890971754], [-0.4020750491450941, 39.47507281749555]], ""type"": ""LineString""}";39.47450470599669, -0.40191618463508905
4;36629;311.902089002679;"{""coordinates"": [[-0.4020750491450941, 39.47507281749555], [-0.4020457511439113, 39.47507966146348], [-0.39856303644500324, 39.47576598725304]], ""type"": ""LineString""}";39.47541991144051, -0.40031915237855054
4;36643;7.878786582336141;"{""coordinates"": [[-0.3723564139649958, 39.47962303956545], [-0.3722993325938943, 39.47956756999911]], ""type"": ""LineString""}";39.47959530478228, -0.37232787327944505
1;36644;677.06908195536;"{""coordinates"": [[-0.3409516298428374, 39.457663002448406], [-0.34798905935750646, 39.45919512054522], [-0.348050586825535, 39.45921187188527], [-0.34809470992519975, 39.459220298335886], [-0.34812541220926124, 39.459222060141904], [-0.34816244364848403, 39.45921919891575], [-0.34818512913916855, 39.4592160094374], [-0.3482034734179629, 39.459219078389175], [-0.34849241157553495, 39.459280786529085], [-0.34852732955058574, 39.45928421824238]], ""type"": ""LineString""}";39.45848630644743, -0.3447384447458643
1;36647;86.17896834614893;"{""coordinates"": [[-0.3526334565716821, 39.46014987507053], [-0.35265894507265283, 39.460108739640816], [-0.35267828000621537, 39.460045833960194], [-0.352702654851008, 39.45998149717262], [-0.35274323109090316, 39.45991057734952], [-0.35279248116115275, 39.45984758010984], [-0.3528422567549863, 39.459801252947756], [-0.3528512542630657, 39.45979027619462], [-0.3528593913558784, 39.45978139510356], [-0.3528626225571246, 39.45976817084595], [-0.3528709559129057, 39.45975451056364], [-0.35289038468464595, 39.45974709834447], [-0.35301158847380687, 39.45966957183251], [-0.35308466810734296, 39.45964331086924], [-0.35321037604661915, 39.45959555803909], [-0.35324010423628416, 39.45958555877339]], ""type"": ""LineString""}";39.45981300103508, -0.3528851590048745
1;36648;272.7464949612041;"{""coordinates"": [[-0.3504913082010202, 39.481092541823536], [-0.3504880566219247, 39.48109180734272], [-0.35048483339861214, 39.48109099963665], [-0.3504816431771293, 39.48109011881122], [-0.34752123990250455, 39.48023543416543]], ""type"": ""LineString""}";39.48066415826741, -0.34900622910340734
1;36659;63.07377683229379;"{""coordinates"": [[-0.35507999061125545, 39.4765496369424], [-0.3543920704858791, 39.47635376424067]], ""type"": ""LineString""}";39.47645170059154, -0.3547360305485673
1;36668;194.9635522487464;"{""coordinates"": [[-0.36211962844539, 39.477749009515506], [-0.3620189273303183, 39.47772044494312], [-0.36186915597841524, 39.47767795941209], [-0.36185830102286165, 39.47767488062017], [-0.36184994907068696, 39.4776759783617], [-0.36182331899180437, 39.47768567440966], [-0.3618158566010157, 39.47768962470095], [-0.36180854864684786, 39.47768945878842], [-0.3617966594234549, 39.47768738621184], [-0.3616872031579432, 39.47765672263479], [-0.3616713142446692, 39.4776519043523], [-0.36165875648187445, 39.477644577083794], [-0.3616512743480566, 39.477630322899415], [-0.36164308466956485, 39.47762060928481], [-0.3616354292677305, 39.47761090780014], [-0.3616249303835241, 39.47760569838956], [-0.36159848308155523, 39.477597183708546], [-0.36002700546501243, 39.47713483958734]], ""type"": ""LineString""}";39.47744705624084, -0.3610780445787928
1;36670;2.2693444273622285;"{""coordinates"": [[-0.35845206860597906, 39.47667144981697], [-0.358427968767148, 39.47666315714683]], ""type"": ""LineString""}";39.476667303481904, -0.35844001868656356
1;36672;69.4243901757219;"{""coordinates"": [[-0.35626594261434696, 39.47598627819921], [-0.3562546343442873, 39.47598219941246], [-0.356126813193186, 39.47593610332393], [-0.35569866103872816, 39.475808646545694], [-0.355544187938023, 39.47576133435038], [-0.35551577949991614, 39.47576004013379]], ""type"": ""LineString""}";39.47586707576059, -0.35589234819527604
1;36674;66.70381534165902;"{""coordinates"": [[-0.3547644785374843, 39.47561038996897], [-0.3547581875356772, 39.47561094043859], [-0.35473210313359765, 39.47560230904779], [-0.3546781899800657, 39.47558135438864], [-0.35460794282032015, 39.475536314106094], [-0.3545050207582979, 39.47550578895929], [-0.3540977693679023, 39.475385401959734], [-0.3540723980934695, 39.475377925366644], [-0.3540577662012396, 39.475373613938636]], ""type"": ""LineString""}";39.47548394852981, -0.35441493560653275
1;36675;169.18738316194543;"{""coordinates"": [[-0.350312873931462, 39.47450537120995], [-0.3500320658165182, 39.47442298904908], [-0.3499923415256138, 39.47440961415027], [-0.3499653855820838, 39.47439549260712], [-0.3499450235397941, 39.47438156647419], [-0.3499253052921949, 39.47437379899052], [-0.34975462594542023, 39.47430656237253], [-0.34972419095093765, 39.4742955649427], [-0.3496935370932022, 39.47429033172012], [-0.34966674507528045, 39.47428147766268], [-0.34959952993340476, 39.47424450421528], [-0.34957598853291183, 39.474234075674126], [-0.34945420691892937, 39.47419697556902], [-0.3494274462110009, 39.47418729877087], [-0.34921985921609483, 39.47413475333044], [-0.34919882324029544, 39.47412841688594], [-0.349180753105784, 39.47412800378286], [-0.34912461014074636, 39.47412672037153], [-0.34910016165278235, 39.47412616085312], [-0.3490746516150259, 39.4741255780141], [-0.3490551432850068, 39.47412101057793], [-0.34866711973062875, 39.47400817463934], [-0.34862863627508117, 39.47399534919555], [-0.3486012957462452, 39.473990598479126], [-0.34855861743078637, 39.47398318345143], [-0.3484916040761227, 39.473964329676996]], ""type"": ""LineString""}";39.47421514021462, -0.3494082109858349
1;36677;51.32713133639056;"{""coordinates"": [[-0.34795864341285987, 39.473630934545895], [-0.3478554629621566, 39.47360494527484], [-0.34771695033582695, 39.47351606567963], [-0.34742905806935054, 39.473431131879025]], ""type"": ""LineString""}";39.47352553209579, -0.3476966727898333
1;36679;94.41146064639102;"{""coordinates"": [[-0.3707099438274343, 39.472757340351876], [-0.37072332528332863, 39.47275477651852], [-0.3707327796080672, 39.47274565552225], [-0.3708102675002946, 39.472503064271564], [-0.37088802755291606, 39.47222647454455], [-0.37096687209357737, 39.47197208801728], [-0.3709786886268536, 39.47195764759832], [-0.37099354122976613, 39.4719570656145], [-0.370999309357452, 39.47195788708081]], ""type"": ""LineString""}";39.472353226927886, -0.37085245282530827
1;36682;59.34061712549739;"{""coordinates"": [[-0.3680797834972268, 39.4717311610053], [-0.3681100679610914, 39.4717383395172], [-0.3681724920278637, 39.471752018729546], [-0.3682208208018752, 39.47175908155491], [-0.3682215644778326, 39.47175918037677], [-0.3682223111892, 39.47175926034894], [-0.36822306090203, 39.47175932237151], [-0.36822381368419366, 39.47175936464425], [-0.3682245671790212, 39.47175938801467], [-0.3682253202251145, 39.4717593924565], [-0.36822607398385804, 39.47175937799601], [-0.3682268272938774, 39.4717593446069], [-0.36845330587031216, 39.47174646754997], [-0.3684540870870947, 39.47174643389045], [-0.3684548687187397, 39.47174642005964], [-0.36845565076523795, 39.47174642605755], [-0.3684564319973516, 39.47174645365809], [-0.3684572124829358, 39.471746501061055], [-0.3684579898992645, 39.47174656821385], [-0.36845876421238877, 39.47174665601655], [-0.3684595330995583, 39.4717467644166], [-0.36846029775609396, 39.471746892540146], [-0.3684610570206118, 39.47174704036092], [-0.3684618085364318, 39.47174720872642], [-0.3684625523714213, 39.47174739583644], [-0.36846328852556925, 39.471747601690986], [-0.3685848113574408, 39.47178353103791], [-0.3685877535526703, 39.47178435710071], [-0.36859073002317794, 39.47178510646404], [-0.36859373735270773, 39.47178577724874], [-0.3685967720571165, 39.47178636937592], [-0.3685998306861957, 39.4717868818666], [-0.3686029109511176, 39.47178731376803], [-0.3686060070110597, 39.47178766584888], [-0.3686091165771876, 39.47178793715639], [-0.368612237360683, 39.47178812673788], [-0.3686153635546426, 39.47178823446186], [-0.36861849280238945, 39.471788261175845], [-0.3686216216536897, 39.47178820590082], [-0.3686247454630567, 39.471788068531616], [-0.3686278630012246, 39.471787850842155], [-0.36863096852916233, 39.4717875509007], [-0.36863405849488773, 39.47178717042859], [-0.36863713173699475, 39.47178670939956], [-0.36869241061925895, 39.47177766944687], [-0.36869303493333194, 39.47177757367593], [-0.3686936621886489, 39.471777492385655], [-0.36869429245307184, 39.471777423775784], [-0.3687526066189115, 39.471771704692834]], ""type"": ""LineString""}";39.47176083189256, -0.3684163650314125
8;36684;334.56291957922434;"{""coordinates"": [[-0.4022432178824044, 39.42951120581126], [-0.4033814803490563, 39.427949361766], [-0.4035733363092028, 39.427409956286844], [-0.4036785124723443, 39.42675582861226]], ""type"": ""LineString""}";39.42819583840965, -0.4031027123806989
1;36686;278.8028612170605;"{""coordinates"": [[-0.38279167623351157, 39.460902785932504], [-0.3826324333717976, 39.46087320027814], [-0.3826140988321554, 39.460863770438266], [-0.3826038773225592, 39.46085884213885], [-0.3826005526193919, 39.4608572213491], [-0.3825949097959125, 39.460854565490095], [-0.38258974010204577, 39.460852154515614], [-0.3825819430636886, 39.46084840061275], [-0.38257737930502894, 39.46084635012374], [-0.3825720617844896, 39.46084375924637], [-0.38256807350722916, 39.46084179649093], [-0.38256350971570313, 39.46083974690151], [-0.3825604718889795, 39.460838255091495], [-0.3825566662991711, 39.46083659644372], [-0.3825522812673774, 39.46083492474578], [-0.38254676702689316, 39.46083240420995], [-0.3825418876988332, 39.46083102137282], [-0.3825362502036516, 39.46082924669335], [-0.3825319531521603, 39.460827801295686], [-0.38252563023948083, 39.4608262363992], [-0.38252065060441587, 39.46082492517436], [-0.3821277869068993, 39.460793376016284], [-0.38210777887357994, 39.46079138752095], [-0.3820876948236178, 39.46078993873972], [-0.382067557913162, 39.46078903199596], [-0.3820473925608195, 39.46078866693879], [-0.3820272231176972, 39.46078884501761], [-0.3820070728411596, 39.460789565855464], [-0.38198696847222724, 39.46079082915382], [-0.38196693217456734, 39.46079263270936], [-0.38194698843427, 39.46079497437106], [-0.3819271617711722, 39.46079785108777], [-0.3819074755439336, 39.46080125978225], [-0.38188795433989725, 39.460805195603164], [-0.3818686215177526, 39.460809655473284], [-0.3818494994099728, 39.46081463268873], [-0.38183061263771784, 39.46082012149809], [-0.3818119823723139, 39.4608261151714], [-0.3817936321074913, 39.460832607030966], [-0.3817755830821176, 39.460839588546605], [-0.38175785882376106, 39.460847052140544], [-0.3814066224729249, 39.46100112446814], [-0.3804350801154557, 39.46140706485889], [-0.38011319126773296, 39.4615441103879], [-0.38010625259890485, 39.46154718633248], [-0.3800994546836355, 39.461550444724985], [-0.38009280575171994, 39.46155388304837], [-0.38008631297303913, 39.461557496059], [-0.38007998461117287, 39.461561280339616], [-0.3800738278360183, 39.46156523064666], [-0.3800678497499424, 39.461569343536716], [-0.3800620575566268, 39.46157361286603], [-0.3800564583922324, 39.46157803429108], [-0.3800510594266576, 39.46158260256828], [-0.3800458655074246, 39.46158731240161], [-0.38002174866584276, 39.46160995740712], [-0.37998293784508774, 39.461641344823725], [-0.37997750115747286, 39.461645896031065], [-0.379972269482449, 39.46165058969481], [-0.37996724882872446, 39.46165542054515], [-0.3799624464000475, 39.461660382438325], [-0.3799578682389091, 39.46166546920447], [-0.3799535168704238, 39.461670675495185], [-0.3799494006933079, 39.461675994292825], [-0.37994552339390186, 39.46168142027524], [-0.3799418886922861, 39.46168694722014], [-0.3799385015373326, 39.46169256713118], [-0.379935366810383, 39.46169827381226], [-0.3799324870703174, 39.46170406101493], [-0.37992986607102963, 39.4617099216168], [-0.379927507532651, 39.46171584939555]], ""type"": ""LineString""}";39.46110515471442, -0.3813158166646489
1;36690;29.833088687721215;"{""coordinates"": [[-0.3456336581888705, 39.47969042956813], [-0.34552041473125983, 39.479891924070365], [-0.3454999622834387, 39.479938148268204]], ""type"": ""LineString""}";39.47981340281661, -0.3455650408988084
1;36692;87.53257364261604;"{""coordinates"": [[-0.33852994907680334, 39.470806843119774], [-0.3381814000805326, 39.471547319767474]], ""type"": ""LineString""}";39.47117708144363, -0.338355674578668
1;36694;23.229827793162826;"{""coordinates"": [[-0.3613067712149855, 39.453728277063966], [-0.3610729839134129, 39.45383272405284]], ""type"": ""LineString""}";39.4537805005584, -0.3611898775641992
1;36695;497.5773786911639;"{""coordinates"": [[-0.3610729839134129, 39.45383272405284], [-0.36109359922470274, 39.4539034319176], [-0.3610941829002781, 39.453909021615], [-0.361094513977239, 39.45391462269368], [-0.3610945949476927, 39.453920230705855], [-0.36109442499057043, 39.45392583662412], [-0.36109400318277435, 39.45393143412132], [-0.3610933308893602, 39.453937017823186], [-0.3610924084163148, 39.453942579628716], [-0.36109123716270275, 39.453948113263536], [-0.36108981856158595, 39.45395361155313], [-0.36108815513908943, 39.45395906914958], [-0.3610862472012243, 39.45396447795189], [-0.3610840984351795, 39.45396983263851], [-0.3610817102740471, 39.453975126034926], [-0.3610790864390282, 39.45398035191943], [-0.3610762306513474, 39.45398550407038], [-0.36107314550516706, 39.453990575339596], [-0.36106983465369735, 39.45399556130562], [-0.36106630185216837, 39.45400045484668], [-0.36106255310996827, 39.454005250693896], [-0.3610585898601943, 39.454009941672766], [-0.36105442040036784, 39.45401452346725], [-0.36104731618297925, 39.454029792424556], [-0.36104089425588737, 39.45404524173441], [-0.36103516226605287, 39.45406085355302], [-0.36103012789448036, 39.45407660913641], [-0.3610257953389827, 39.454092489661484], [-0.3610221711195302, 39.45410847635797], [-0.3610192594339576, 39.454124550402746], [-0.36101706215798096, 39.45414069291999], [-0.36101558355747126, 39.45415688328636], [-0.36101482544013863, 39.454173104426275], [-0.36101397223295834, 39.454178370513425], [-0.3610128875925492, 39.454183610625336], [-0.36101157288401053, 39.45418881938773], [-0.3610100295064, 39.45419399052621], [-0.36100826005389997, 39.45419911689261], [-0.3610062658575671, 39.454204194012746], [-0.36100404947756887, 39.454209215638635], [-0.36100161347407067, 39.454214175522175], [-0.3609989615343105, 39.45421906834186], [-0.36099609505738334, 39.4542238878232], [-0.3609930176965162, 39.45422862954483], [-0.3609897343680565, 39.45423328641126], [-0.36098624756417114, 39.454237853974675], [-0.36098256100612036, 39.45424232601345], [-0.3609786806692957, 39.45424669815879], [-0.3609746102069804, 39.454250965989225], [-0.3609703545014942, 39.45425512330951], [-0.3609659183672041, 39.45425916572447], [-0.36096130665244974, 39.45426308793894], [-0.3609565252986414, 39.45426688648427], [-0.36095157915414106, 39.45427055606526], [-0.36094647535546887, 39.45427409233957], [-0.36094121864896234, 39.45427749271226], [-0.3609358150780796, 39.454280751014416], [-0.36064513466514536, 39.454401376877364], [-0.3600111824466997, 39.45467766874821], [-0.3592605730401784, 39.454990131709884], [-0.358635131974252, 39.455276554111784], [-0.3579215692533412, 39.45557380825032], [-0.35688535646840286, 39.456013759272864], [-0.35642982163465464, 39.4562295136751]], ""type"": ""LineString""}";39.45513925461923, -0.3588969574669877
